UF;NACIONALIDADE;CLASSIFICACAO;QTD
PB;ARGÉLIA;Residente;3
PB;EQUADOR;Residente;14
PB;EGITO;Residente;9
PB;MARROCOS;Residente;16
PB;KUAITE;Temporário;1
PB;SURINAME;Residente;3
PB;MADAGASCAR;Temporário;1
PB;CHINA;Temporário;6
PB;FINLÂNDIA;Residente;8
PB;BANGLADESH;Temporário;1
PB;ISRAEL;Temporário;1
PB;TAILÂNDIA;Provisório;1
PB;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;1
PB;GUIANA;Temporário;1
PB;CONGO;Residente;6
PB;AFEGANISTÃO;Temporário;2
PB;EL SALVADOR;Residente;7
PB;TUNÍSIA;Residente;7
PB;GRÉCIA;Residente;6
PB;ITÁLIA;Temporário;13
PB;HAITI;Provisório;2
PB;INDIA;Temporário;1
PB;PAÍSES BAIXOS;Temporário;3
PB;GABÃO;Temporário;6
PB;GANA;Residente;5
PB;ESLOVÊNIA;Residente;3
PB;IRÃ;Residente;8
PB;LUXEMBURGO;Residente;3
PB;LITUÂNIA;Residente;1
PB;JAPÃO;Residente;22
PB;BENIN;Temporário;14
PB;NICARÁGUA;Residente;5
PB;PARAGUAI;Temporário;16
PB;JAMAICA;Residente;2
PB;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;2
PB;NOVA ZELÂNDIA;Residente;4
PB;BOLÍVIA;Temporário;4
PB;HONDURAS;Temporário;6
PB;FILIPINAS;Residente;8
PB;ALEMANHA;Temporário;9
PB;GUINÉ BISSAU;Provisório;2
PB;PALESTINA;Residente;1
PB;MÉXICO;Temporário;12
PB;EQUADOR;Temporário;12
PB;BÉLGICA;Temporário;2
PB;COSTA RICA;Residente;8
PB;ARÁBIA SAUDITA;Residente;1
PB;COSTA DO MARFIM;Temporário;1
PB;TURQUIA;Residente;10
PB;ESLOVÁQUIA;Residente;3
PB;TANZÂNIA;Temporário;1
PB;QUÊNIA;Temporário;3
PB;CORÉIA DO SUL;Residente;14
PB;MARROCOS;Temporário;1
BA;REINO UNIDO;Provisório;2
BA;PARAGUAI;Provisório;1
BA;URUGUAI;Provisório;1
BA;PAÍSES BAIXOS;Provisório;1
BA;ISRAEL;Provisório;5
BA;SEYCHELLES;Residente;1
BA;ESLOVÊNIA;Temporário;1
BA;MÉXICO;Provisório;2
BA;REPÚBLICA TCHECA;Provisório;2
BA;ESLOVÁQUIA;Provisório;1
BA;POLÔNIA;Provisório;1
BA;BELARUS;Temporário;2
BA;BÉLGICA;Provisório;1
BA;ISRAEL;Temporário;2
BA;ARÁBIA SAUDITA;Residente;1
MS;TANZÂNIA;Temporário;1
MS;PALESTINA;Provisório;2
MS;SENEGAL;Temporário;6
MS;SOMÁLIA;Residente;1
MS;BOTSUANA;Temporário;1
MS;SOMÁLIA;Temporário;1
MS;SENEGAL;Provisório;1
MS;GUIANA;Temporário;1
MS;NICARÁGUA;Temporário;1
MS;CHINA;Provisório;1
MS;CHIPRE;Residente;1
MS;GUINÉ BISSAU;Provisório;1
MS;FINLÂNDIA;Residente;2
MS;GANA;Provisório;1
MS;UZBEQUISTÃO;Residente;1
MS;JAMAICA;Temporário;1
MS;CROÁCIA;Residente;1
RJ;BELIZE;Residente;1
AC;BOLÍVIA;Residente;1405
AC;PERU;Residente;911
AC;COLÔMBIA;Residente;139
AC;VENEZUELA;Residente;387
AC;BOLÍVIA;Temporário;1131
AC;VENEZUELA;Temporário;358
AC;COLÔMBIA;Temporário;82
AC;PERU;Temporário;438
AC;CUBA;Residente;96
AC;ITÁLIA;Residente;35
AC;BANGLADESH;Residente;9
AC;ARGENTINA;Residente;57
AC;EQUADOR;Provisório;5
AC;PARAGUAI;Residente;11
AC;ESTADOS UNIDOS;Residente;62
AC;GUINÉ BISSAU;Temporário;1
AC;CHINA;Residente;11
AC;VENEZUELA;Provisório;81
AC;AUSTRIA;Residente;4
AC;MOÇAMBIQUE;Temporário;4
AC;MÉXICO;Residente;11
AC;ALEMANHA;Residente;41
AC;URUGUAI;Residente;14
AC;PALESTINA;Residente;3
AC;ESPANHA;Residente;27
AC;PORTUGAL;Residente;24
AC;FRANÇA;Residente;16
AC;TRINIDAD E TOBAGO;Residente;1
AC;JORDÂNIA;Residente;1
AC;JAPÃO;Residente;14
AC;CHILE;Residente;23
AC;COLÔMBIA;Provisório;37
AC;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;1
AC;HAITI;Residente;12
AC;LÍBANO;Residente;10
AC;EQUADOR;Residente;2
AC;MARROCOS;Residente;3
AC;EGITO;Temporário;1
AC;HAITI;Provisório;1
AC;REP. DOMINICANA;Provisório;2
AC;ANGOLA;Residente;3
AC;CHILE;Temporário;6
AC;ANGOLA;Temporário;5
AC;NIGÉRIA;Residente;2
AC;EQUADOR;Temporário;11
AC;CUBA;Provisório;33
AC;SUÍCA;Residente;3
AC;HAITI;Temporário;3
AC;CANADÁ;Residente;5
AC;PERU;Provisório;4
AC;CUBA;Temporário;8
AC;ESTADOS UNIDOS;Temporário;6
AC;ISRAEL;Residente;1
AC;EL SALVADOR;Residente;2
AC;GUINÉ BISSAU;Residente;1
AC;PAÍSES BAIXOS;Residente;4
AC;SUÉCIA;Residente;1
AC;SOMÁLIA;Residente;1
AC;COSTA RICA;Residente;1
AC;CABO VERDE;Residente;1
AC;MOÇAMBIQUE;Residente;1
AC;SENEGAL;Residente;10
AC;REINO UNIDO;Residente;4
AC;RÚSSIA;Residente;3
AC;BÉLGICA;Residente;1
AC;CHILE;Provisório;2
AC;ESPANHA;Provisório;2
AC;IRLANDA;Temporário;1
AC;CONGO;Residente;3
AC;FINLÂNDIA;Residente;1
AC;PAQUISTÃO;Residente;1
AC;QUÊNIA;Residente;1
AC;ESPANHA;Temporário;2
AC;CHINA;Temporário;2
AC;MÉXICO;Temporário;2
AC;PALAU;Temporário;1
AC;INDONÉSIA;Residente;2
AC;REPÚBLICA TCHECA;Residente;1
AC;ESTADOS UNIDOS;Provisório;1
AC;ARGENTINA;Temporário;3
AC;TOGO;Residente;1
RO;BOLÍVIA;Fronteiriço;97
RO;RÚSSIA;Temporário;1
RS;MOLDOVA;Residente;1
RS;ARGÉLIA;Temporário;1
RS;BURUNDI;Temporário;1
RS;GUIANA;Residente;2
RS;TOGO;Temporário;1
RS;BURKINA FASO;Temporário;1
RS;NOVA ZELÂNDIA;Temporário;1
PA;VANUATU;Residente;1
PA;BURKINA FASO;Residente;2
PA;ISRAEL;Temporário;2
PA;SUDÃO;Residente;2
PA;PALESTINA;Residente;1
PA;ETIÓPIA;Residente;1
PA;SÍRIA;Provisório;1
PA;GANA;Residente;1
AL;VENEZUELA;Residente;169
AL;GUINÉ BISSAU;Residente;13
AL;ARGENTINA;Residente;532
AL;CANADÁ;Residente;29
AL;PORTUGAL;Residente;377
AL;POLÔNIA;Residente;8
AL;CAMARÕES;Residente;2
AL;URUGUAI;Residente;63
AL;ITÁLIA;Residente;559
AL;MOÇAMBIQUE;Residente;4
AL;COLÔMBIA;Residente;231
AL;CUBA;Residente;113
AL;EL SALVADOR;Residente;4
AL;IRÃ;Residente;4
AL;ITÁLIA;Temporário;30
AL;ESPANHA;Residente;100
AL;VENEZUELA;Temporário;116
AL;DINAMARCA;Residente;8
AL;CHILE;Residente;74
AL;FRANÇA;Residente;109
AL;CHINA;Residente;140
AL;PAÍSES BAIXOS;Residente;42
AL;CABO VERDE;Temporário;11
AL;NORUEGA;Residente;16
AL;ESTADOS UNIDOS;Temporário;49
AL;PORTUGAL;Temporário;21
AL;COLÔMBIA;Temporário;299
AL;CUBA;Provisório;82
AL;ESTADOS UNIDOS;Residente;112
AL;ANGOLA;Residente;17
AL;SUÍCA;Residente;81
AL;MÉXICO;Residente;9
AL;CHILE;Temporário;22
AL;ALEMANHA;Residente;102
AL;BOLÍVIA;Residente;55
AL;MOÇAMBIQUE;Temporário;7
AL;PERU;Temporário;36
AL;REINO UNIDO;Residente;39
AL;PERU;Residente;73
AL;FINLÂNDIA;Residente;3
AL;BOLÍVIA;Temporário;15
AL;EQUADOR;Residente;11
AL;JAPÃO;Residente;20
AL;CONGO;Temporário;4
AL;PARAGUAI;Residente;11
AL;SUÉCIA;Residente;12
AL;NOVA ZELÂNDIA;Residente;4
AL;ESPANHA;Temporário;10
AL;VENEZUELA;Provisório;13
AL;ARGENTINA;Temporário;33
AL;EQUADOR;Temporário;12
AL;PARAGUAI;Temporário;5
AL;RÚSSIA;Residente;10
AL;FRANÇA;Temporário;2
AL;CHINA;Temporário;24
AL;BENIN;Residente;3
AL;MYANMAR;Temporário;1
AL;ARGÉLIA;Residente;4
AL;SAO TOMÉ E PRÍNCIPE;Residente;2
AL;GUATEMALA;Temporário;3
AL;INDIA;Residente;5
AL;UCRÂNIA;Residente;3
AL;LÍBANO;Residente;5
AL;EGITO;Residente;6
AL;CUBA;Temporário;12
AL;GUINÉ BISSAU;Temporário;7
AL;COSTA RICA;Residente;2
AL;AUSTRIA;Residente;11
AL;ISRAEL;Residente;1
AL;REP. DOMINICANA;Residente;3
AL;CABO VERDE;Residente;13
AL;GANA;Residente;1
AL;AFRICA DO SUL;Residente;7
AL;SENEGAL;Residente;15
AL;INDONÉSIA;Temporário;1
AL;SAO TOMÉ E PRÍNCIPE;Temporário;4
AL;BÉLGICA;Residente;21
AL;HONDURAS;Residente;1
AL;MARROCOS;Residente;1
AL;BELARUS;Residente;1
AL;SÉRVIA;Residente;2
AL;BENIN;Temporário;6
AL;GUINÉ EQUATORIAL;Temporário;1
AL;RUANDA;Residente;1
AL;BANGLADESH;Residente;2
AL;INDONÉSIA;Residente;1
AL;GRÉCIA;Residente;6
AL;NICARÁGUA;Residente;5
AL;SAMOA OCIDENTAL;Residente;2
AL;TURQUIA;Residente;3
AL;MALÁSIA;Residente;1
AL;NIGÉRIA;Temporário;3
AL;ALEMANHA;Temporário;3
AL;ESTADOS UNIDOS;Provisório;2
AL;CONGO;Provisório;1
AL;AUSTRÁLIA;Residente;2
AL;PORTO RICO;Residente;1
AL;QUÊNIA;Residente;1
AL;ARGENTINA;Provisório;1
AL;HAITI;Residente;3
AL;JORDÂNIA;Residente;1
AL;ESLOVÁQUIA;Residente;1
AL;ESLOVÊNIA;Temporário;1
AL;CHILE;Provisório;1
AL;BHUTAN;Residente;1
AL;GUATEMALA;Residente;2
AL;HAITI;Temporário;2
AL;AUSTRÁLIA;Temporário;1
AL;FIJI, ILHAS;Residente;1
AL;HONDURAS;Temporário;1
AL;MÉXICO;Temporário;3
AL;ESLOVÊNIA;Residente;2
AL;CHINA;Provisório;1
AL;PANAMÁ;Residente;2
AL;COSTA DO MARFIM;Residente;1
AL;SUÍCA;Temporário;2
AL;JAMAICA;Temporário;1
AL;SRI LANKA;Residente;1
AL;REPÚBLICA TCHECA;Residente;1
AL;REP. DOMINICANA;Temporário;1
AL;ROMÊNIA;Residente;3
AL;IRLANDA;Residente;4
AL;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
AL;ANGOLA;Temporário;6
AL;GABÃO;Temporário;1
AL;GANA;Temporário;1
AL;CORÉIA DO SUL;Residente;4
AL;SERVIA E MONTENEGRO;Residente;1
AL;MALTA;Residente;2
AL;LUXEMBURGO;Residente;1
AL;CROÁCIA;Residente;2
AL;IÊMEN;Residente;1
AL;TUNÍSIA;Residente;1
AL;EGITO;Provisório;1
AL;ALBÂNIA;Residente;1
AL;URUGUAI;Temporário;1
AL;POLÔNIA;Temporário;1
AL;GUIANA FRANCESA;Residente;1
AL;ISRAEL;Provisório;1
AL;LETÔNIA;Residente;1
AL;ARUBA;Residente;1
AL;NAMÍBIA;Temporário;1
AL;MARROCOS;Provisório;1
AL;CANADÁ;Temporário;1
AL;TCHECOSLOVAQUIA;Residente;1
TO;CHILE;Residente;17
TO;BÉLGICA;Residente;9
TO;CUBA;Residente;184
TO;ESTADOS UNIDOS;Residente;70
TO;ESPANHA;Residente;100
TO;PORTUGAL;Residente;165
TO;REINO UNIDO;Residente;14
TO;COLÔMBIA;Residente;138
TO;JORDÂNIA;Residente;2
TO;ARGENTINA;Residente;38
TO;GUIANA FRANCESA;Residente;1
TO;ITÁLIA;Residente;48
TO;FRANÇA;Residente;31
TO;MÉXICO;Residente;19
TO;BOLÍVIA;Residente;40
TO;HONDURAS;Residente;2
TO;PAÍSES BAIXOS;Residente;10
TO;CONGO;Residente;3
TO;ALEMANHA;Residente;29
TO;POLÔNIA;Residente;7
TO;JAPÃO;Residente;12
TO;ANGOLA;Residente;10
TO;CHINA;Residente;27
TO;PERU;Residente;34
TO;SÍRIA;Residente;6
TO;SUÍCA;Residente;28
TO;GRÉCIA;Residente;2
TO;NICARÁGUA;Residente;2
TO;SENEGAL;Residente;7
TO;FILIPINAS;Residente;3
TO;URUGUAI;Residente;9
TO;EQUADOR;Residente;5
TO;DINAMARCA;Residente;2
TO;SUÉCIA;Residente;2
TO;COSTA RICA;Residente;1
TO;TURQUIA;Residente;5
TO;APÁTRIDA;Residente;3
TO;CANADÁ;Residente;2
TO;CABO VERDE;Residente;5
TO;VENEZUELA;Residente;217
TO;RÚSSIA;Residente;2
TO;IRÃ;Residente;2
TO;MADAGASCAR;Residente;1
TO;LÍBANO;Residente;5
TO;GUINÉ;Residente;1
TO;AUSTRIA;Residente;5
TO;GUINÉ BISSAU;Residente;5
BA;LESOTO;Temporário;3
RS;LIECHTENSTEIN;Residente;2
AP;CUBA;Provisório;168
AP;COLÔMBIA;Temporário;127
AP;FRANÇA;Residente;375
AP;CUBA;Residente;168
AP;BOLÍVIA;Residente;13
AP;HAITI;Temporário;68
AP;INDIA;Residente;6
AP;ARGENTINA;Residente;23
AP;JAPÃO;Temporário;8
AP;COLÔMBIA;Residente;259
AP;CUBA;Temporário;27
AP;GUINÉ BISSAU;Residente;141
AP;VENEZUELA;Temporário;86
AP;HAITI;Residente;97
AP;CHILE;Residente;14
AP;JAPÃO;Residente;47
AP;FILIPINAS;Residente;2
AP;CHINA;Residente;22
AP;VENEZUELA;Residente;102
AP;GUIANA FRANCESA;Residente;37
AP;PERU;Residente;57
AP;MALI;Residente;1
AP;PORTUGAL;Residente;56
AP;ITÁLIA;Residente;77
AP;ESTADOS UNIDOS;Residente;14
AP;HONDURAS;Residente;4
AP;PERU;Temporário;7
AP;PARAGUAI;Residente;6
AP;SANTA LÚCIA;Residente;2
AP;BOLÍVIA;Temporário;4
AP;CANADÁ;Residente;5
AP;ESPANHA;Residente;8
AP;ARGENTINA;Temporário;2
AP;CAMARÕES;Temporário;1
AP;REINO UNIDO;Residente;9
AP;GUINÉ BISSAU;Temporário;89
AP;SÍRIA;Residente;4
AP;GRÉCIA;Residente;1
AP;SENEGAL;Residente;12
AP;URUGUAI;Temporário;1
AP;URUGUAI;Residente;4
AP;ESTADOS UNIDOS;Temporário;8
AP;PAÍSES BAIXOS;Residente;5
AP;ROMÊNIA;Residente;2
AP;GUINÉ;Residente;2
AP;BENIN;Temporário;5
AP;DINAMARCA;Residente;1
AP;SURINAME;Residente;5
AP;NOVA ZELÂNDIA;Residente;2
AP;ALEMANHA;Residente;7
AP;GANA;Residente;2
AP;PARAGUAI;Temporário;1
AP;LÍBANO;Residente;6
AP;TOGO;Residente;1
AP;BÉLGICA;Residente;5
AP;NIGÉRIA;Residente;2
AP;HAITI;Provisório;1
AP;CHINA;Temporário;2
AP;CORÉIA DO SUL;Residente;3
AP;CABO VERDE;Residente;2
AP;COSTA DO MARFIM;Temporário;2
AP;NORUEGA;Residente;1
AP;MÉXICO;Residente;2
AP;JORDÂNIA;Residente;1
AP;CHILE;Temporário;2
AP;FINLÂNDIA;Residente;1
AP;SUÍCA;Residente;2
AP;FRANÇA;Temporário;7
AP;EL SALVADOR;Residente;3
AP;REP. CENTRO AFRICANA;Residente;1
AP;POLÔNIA;Residente;4
AP;MARROCOS;Provisório;1
AP;ARGÉLIA;Temporário;1
AP;MYANMAR;Residente;1
AP;GUADALUPE;Residente;1
AP;IUGUSLAVIA;Residente;1
AP;BANGLADESH;Residente;4
AP;UCRÂNIA;Residente;1
AP;ITÁLIA;Temporário;4
AP;INDONÉSIA;Residente;2
AP;GANA;Temporário;2
AP;GEÓRGIA;Residente;1
AP;REP. DOMINICANA;Residente;6
AP;AUSTRÁLIA;Residente;2
AP;SENEGAL;Temporário;1
AP;CABO VERDE;Temporário;1
AP;MARTINICA;Residente;2
AP;BENIN;Residente;1
AP;MARROCOS;Residente;2
AP;ESLOVÁQUIA;Residente;1
AP;GUIANA FRANCESA;Provisório;1
AP;COSTA RICA;Residente;1
AP;GUIANA;Temporário;2
AP;EQUADOR;Residente;1
AP;EGITO;Provisório;1
AP;SURINAME;Provisório;1
AP;NICARÁGUA;Residente;1
AP;GUIANA;Residente;2
AP;ANGOLA;Residente;1
AP;SERVIA E MONTENEGRO;Residente;1
AP;INDIA;Temporário;1
AP;GUIANA FRANCESA;Temporário;1
AP;COSTA DO MARFIM;Residente;2
TO;VENEZUELA;Temporário;170
TO;MARROCOS;Residente;6
TO;ANGOLA;Temporário;10
TO;PARAGUAI;Residente;15
TO;COLÔMBIA;Temporário;99
TO;CUBA;Provisório;55
TO;ESTADOS UNIDOS;Temporário;1
TO;HAITI;Temporário;4
TO;PORTUGAL;Temporário;10
TO;CUBA;Temporário;9
TO;CHINA;Temporário;6
TO;NORUEGA;Residente;6
TO;PALESTINA;Residente;1
TO;IRLANDA;Residente;5
TO;ARGÉLIA;Residente;1
TO;PARAGUAI;Temporário;5
TO;EGITO;Residente;3
TO;HAITI;Residente;6
TO;PAÍSES BAIXOS;Temporário;1
TO;RÚSSIA;Provisório;1
TO;MALÁSIA;Residente;1
TO;BOLÍVIA;Temporário;22
TO;NOVA ZELÂNDIA;Residente;1
TO;SERVIA E MONTENEGRO;Residente;1
TO;VENEZUELA;Provisório;22
TO;BOLÍVIA;Provisório;1
MS;BENIN;Temporário;4
MS;GUIANA FRANCESA;Provisório;2
MS;TCHECOSLOVAQUIA;Residente;1
MS;SUDÃO;Residente;4
MS;MALTA;Residente;3
MS;TAILÂNDIA;Residente;1
MS;AFEGANISTÃO;Residente;1
MS;BENIN;Residente;1
MS;IRÃ;Provisório;1
MS;GUINÉ EQUATORIAL;Temporário;1
MS;CONGO;Provisório;2
MS;DINAMARCA;Temporário;1
MS;EGITO;Temporário;1
MS;PAÍSES BAIXOS;Provisório;1
PB;NIGÉRIA;Residente;4
PB;HAITI;Residente;5
PB;EQUADOR;Provisório;14
PB;REP. DOMINICANA;Residente;3
PB;TANZÂNIA;Residente;4
PB;RÚSSIA;Provisório;5
PB;NORUEGA;Temporário;3
PB;GUATEMALA;Residente;5
PB;TURQUIA;Provisório;10
PB;BULGÁRIA;Residente;1
PB;FRANÇA;Temporário;19
PB;ISRAEL;Residente;5
PB;LÍBANO;Residente;6
PB;FINLÂNDIA;Temporário;1
PB;POLÔNIA;Temporário;4
PB;HONDURAS;Residente;3
PB;CONGO;Provisório;3
PB;AUSTRÁLIA;Residente;6
PB;ARGENTINA;Provisório;1
PB;HUNGRIA;Residente;5
PB;SÍRIA;Residente;1
PB;MOÇAMBIQUE;Residente;2
PB;GUATEMALA;Temporário;1
PB;NICARÁGUA;Provisório;1
PB;AUSTRÁLIA;Temporário;1
PB;SÉRVIA;Residente;2
PB;UCRÂNIA;Temporário;2
PB;CANADÁ;Provisório;1
PB;INDONÉSIA;Residente;4
PB;EGITO;Provisório;1
PB;COLÔMBIA;Provisório;8
PB;APÁTRIDA;Residente;1
PB;DOMINICA;Residente;1
PB;MALTA;Residente;2
PB;ROMÊNIA;Temporário;1
PB;SUÍCA;Temporário;3
PB;ROMÊNIA;Residente;4
PB;BENIN;Provisório;1
PB;COSTA DO MARFIM;Residente;6
PB;BAHAMA,IS;Residente;1
PB;PANAMÁ;Temporário;1
PB;BELARUS;Temporário;1
PB;ALBÂNIA;Residente;1
PB;RÚSSIA;Temporário;1
PB;CORÉIA DO SUL;Temporário;1
PB;POLÔNIA;Provisório;1
PB;URUGUAI;Temporário;1
PB;CANADÁ;Temporário;2
PB;CHINA;Provisório;1
PB;ITÁLIA;Provisório;1
PB;PANAMÁ;Provisório;1
PB;DINAMARCA;Residente;2
PB;AFEGANISTÃO;Residente;4
PB;NIGÉRIA;Provisório;1
PB;LETÔNIA;Residente;1
PB;LUXEMBURGO;Temporário;1
PB;TOGO;Temporário;1
PB;ZÂMBIA;Residente;2
PB;AUSTRIA;Temporário;1
PB;PORTO RICO;Residente;1
PB;FILIPINAS;Temporário;1
PB;ISLÂNDIA;Residente;2
PB;SERVIA E MONTENEGRO;Residente;1
PB;JORDÂNIA;Residente;1
PB;TURQUIA;Temporário;1
PB;LIBÉRIA;Residente;1
PB;TUNÍSIA;Provisório;1
PB;CAZAQUISTÃO;Residente;1
PB;TAILÂNDIA;Residente;1
PB;PERU;Provisório;1
PB;TIMOR LESTE;Residente;1
PB;MACEDÔNIA;Temporário;1
PB;CAMARÕES;Provisório;1
PB;LÍBANO;Provisório;1
PB;ESPANHA;Provisório;1
PB;REPÚBLICA TCHECA;Residente;1
RJ;COMORES;Residente;2
MG;MADAGASCAR;Residente;1
MT;IRÃ;Provisório;3
MT;QUÊNIA;Residente;4
MT;NEPAL;Temporário;1
MT;NIGÉRIA;Temporário;8
MT;ESTÔNIA;Temporário;1
MT;BENIN;Residente;1
--;PORTUGAL;Residente;21
--;ESTADOS UNIDOS;Residente;11
--;JAPÃO;Residente;26
--;ITÁLIA;Residente;5
--;BOLÍVIA;Residente;4
--;CANADÁ;Residente;1
--;ANGOLA;Residente;2
--;PERU;Residente;9
--;ESPANHA;Residente;6
--;COLÔMBIA;Residente;10
--;CHINA;Residente;3
--;ROMÊNIA;Residente;1
--;ARGENTINA;Residente;9
--;URUGUAI;Residente;6
--;GRÉCIA;Residente;1
--;AUSTRIA;Residente;1
--;CHILE;Residente;5
--;FILIPINAS;Residente;1
--;SUÉCIA;Residente;2
--;EL SALVADOR;Residente;1
--;PARAGUAI;Residente;2
--;PALESTINA;Residente;1
--;REINO UNIDO;Residente;3
--;SURINAME;Residente;1
--;PAÍSES BAIXOS;Residente;6
--;ALEMANHA;Residente;2
--;FRANÇA;Residente;4
--;INDIA;Residente;2
--;EQUADOR;Residente;1
--;SUDÃO;Residente;1
--;SUÍCA;Residente;1
--;SÍRIA;Residente;1
--;BÉLGICA;Residente;1
--;MÉXICO;Residente;1
--;ESLOVÊNIA;Residente;1
MG;KOSOVO;Residente;1
RO;GUINÉ;Residente;3
RO;ARGÉLIA;Residente;1
RO;PALESTINA;Provisório;3
RO;COSTA RICA;Temporário;1
RO;SERVIA E MONTENEGRO;Residente;1
RO;EGITO;Provisório;1
RO;PALESTINA;Residente;10
RO;UCRÂNIA;Residente;2
RO;SUDÃO;Residente;2
RO;SAO TOMÉ E PRÍNCIPE;Residente;2
RO;TUNÍSIA;Provisório;1
RO;AFRICA DO SUL;Residente;1
RO;IRÃ;Residente;2
MT;TAILÂNDIA;Residente;1
MT;MADAGASCAR;Temporário;2
MT;GÂMBIA;Residente;1
MT;BULGÁRIA;Residente;1
MT;EGITO;Provisório;1
MT;ARMÊNIA;Provisório;1
PR;SOMÁLIA;Residente;2
PR;SRI LANKA;Residente;1
SC;MALI;Residente;19
MS;SRI LANKA;Residente;1
CE;NAMÍBIA;Residente;1
SC;BURKINA FASO;Residente;9
AC;BOLÍVIA;Fronteiriço;59
AC;PERU;Fronteiriço;2
AC;BOLÍVIA;Provisório;1
AC;CHILE;Fronteiriço;1
AC;GUIANA;Temporário;1
AC;FRANÇA;Fronteiriço;1
AC;GUATEMALA;Temporário;1
GO;SOMÁLIA;Residente;1
MT;NOVA ZELÂNDIA;Residente;3
MT;MALÁSIA;Residente;3
MT;NICARÁGUA;Residente;1
MT;BELARUS;Residente;1
AC;IRLANDA;Residente;1
--;RÚSSIA;Residente;1
RS;MACEDÔNIA;Temporário;1
AP;FRANÇA;Fronteiriço;131
AP;VENEZUELA;Provisório;2
AP;AFEGANISTÃO;Temporário;1
AP;PORTUGAL;Temporário;2
AP;GUIANA FRANCESA;Fronteiriço;1
AP;ARGÉLIA;Residente;1
AP;REP. DOMINICANA;Provisório;1
AP;BANGLADESH;Temporário;1
AP;SÍRIA;Provisório;6
AP;SENEGAL;Provisório;1
AP;EQUADOR;Temporário;1
PA;NEPAL;Residente;1
PR;ISLÂNDIA;Temporário;1
PR;COMORES;Residente;2
PR;NACIONALIDADE INDEFINIDA;Residente;1
PR;SAMOA OCIDENTAL;Residente;1
PR;FIJI, ILHAS;Temporário;1
PR;BARBADOS;Temporário;1
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;2
PR;GÂMBIA;Provisório;3
PR;GUIANA FRANCESA;Temporário;1
PR;MONGÓLIA;Temporário;4
PR;BAHAMA,IS;Temporário;1
PR;AUSTRÁLIA;Temporário;2
PR;NAMÍBIA;Provisório;1
PR;MALAVI;Residente;1
PR;GUINÉ EQUATORIAL;Provisório;1
SC;GUINÉ;Provisório;6
SC;TRINIDAD E TOBAGO;Provisório;3
SC;CAMARÕES;Provisório;1
SC;CHINA;Provisório;3
SC;QUÊNIA;Temporário;2
SC;GUATEMALA;Provisório;1
SC;BANGLADESH;Provisório;4
SC;TOGO;Temporário;8
SC;MALI;Temporário;1
SC;BURKINA FASO;Temporário;4
SC;MAURITÂNIA;Provisório;1
SC;ANGOLA;Provisório;9
SC;BENIN;Provisório;8
SC;GÂMBIA;Temporário;1
SC;SERRA LEOA;Temporário;1
SC;TRINIDAD E TOBAGO;Temporário;2
SC;LIECHTENSTEIN;Residente;1
MG;LITUÂNIA;Temporário;1
MG;POLÔNIA;Provisório;1
MG;LETÔNIA;Temporário;2
MG;DOMINICA;Provisório;1
MG;BOTSUANA;Temporário;1
BA;CORÉIA DO SUL;Provisório;6
BA;ZÂMBIA;Temporário;1
RR;JAMAICA;Provisório;3
RR;IRÃ;Provisório;1
RR;PALESTINA;Provisório;1
RR;VANUATU;Residente;1
RR;REP. DOMINICANA;Temporário;1
MG;REPÚBLICA TCHECA;Provisório;1
SC;CROÁCIA;Temporário;2
SC;SURINAME;Residente;1
SC;MOLDOVA;Provisório;1
SC;VANUATU;Residente;2
SC;EGITO;Temporário;3
SC;CANADÁ;Provisório;1
SC;BAHAMA,IS;Residente;1
SC;IÊMEN;Provisório;1
SC;PANAMÁ;Provisório;1
SC;ROMÊNIA;Provisório;1
SC;BURKINA FASO;Provisório;1
MT;FINLÂNDIA;Temporário;2
MT;GUIANA;Temporário;1
MT;EL SALVADOR;Provisório;1
MT;BURUNDI;Temporário;3
MT;PALESTINA;Provisório;4
MT;DINAMARCA;Temporário;2
MT;SUDÃO;Provisório;1
MT;TAIWAN, PROVINCIA DA CHINA;Temporário;1
MT;CONGO;Temporário;3
MT;GABÃO;Temporário;1
MT;BOTSUANA;Residente;1
MT;TRINIDAD E TOBAGO;Temporário;1
RS;TURQUIA;Provisório;11
RS;GUINÉ;Provisório;7
RS;CHILE;Provisório;4
RS;CAZAQUISTÃO;Temporário;4
RS;MOÇAMBIQUE;Provisório;1
RS;ESLOVÁQUIA;Temporário;1
RS;PAQUISTÃO;Provisório;4
RS;ARGÉLIA;Provisório;1
RS;GUIANA FRANCESA;Provisório;3
RS;GEÓRGIA;Residente;1
RS;RÚSSIA;Provisório;4
RJ;JORDÂNIA;Temporário;1
RJ;SRI LANKA;Temporário;2
RJ;INDONÉSIA;Provisório;1
RJ;CHIPRE;Temporário;1
SP;PORTO RICO;Temporário;2
SP;MALAVI;Temporário;2
RJ;NEPAL;Residente;1
RJ;GUINÉ BISSAU;Provisório;1
RJ;UGANDA;Temporário;1
RJ;MAURÍCIO;Temporário;1
RJ;ZÂMBIA;Provisório;1
CE;ESTÔNIA;Residente;1
